Price,ID,Eye Colour,Fur,Pattern,Eye Shape,Accent Color,Highlight Color,Mouth,Base Color,Wild Element,Likes,Cooldown,gen
0.0983,1404057,cyan,pixiebob,ganado,thicccbrowz,icy,padparadscha,tongue,shadowgrey,,0,Swift Cooldown ,3
0.0041,685441,sapphire,laperm,amur,fabulous,emeraldgreen,wolfgrey,happygokitty,cloudwhite,,3,Snappy Cooldown ,9
0.005,129711,chestnut,cymric,luckystripe,raisedbrow,kittencream,chocolate,happygokitty,aquamarine,,0,Snappy Cooldown ,5
0.005,204355,gold,laperm,luckystripe,thicccbrowz,peach,violet,whixtensions,salmon,,0,Swift Cooldown ,5
0.004,1337270,mintgreen,chantilly,arcreactor,asif,frosting,scarlet,rollercoaster,koala,,0,Plodding Cooldown ,16
0.005,548593,sizzurp,ragdoll,totesbasic,simple,kittencream,swampgreen,happygokitty,salmon,,1,Snappy Cooldown ,8
0.085,1294689,mintgreen,birman,amur,thicccbrowz,purplehaze,egyptiankohl,whixtensions,hintomint,,0,Fast Cooldown ,1
0.005,262291,strawberry,cymric,calicool,thicccbrowz,kittencream,chocolate,saycheese,shadowgrey,,0,Snappy Cooldown ,6
0.005,393236,sizzurp,himalayan,spock,raisedbrow,kittencream,royalpurple,saycheese,orangesoda,,1,Snappy Cooldown ,6
0.003,1342118,mintgreen,ragdoll,amur,caffeine,belleblue,swampgreen,confuzzled,shadowgrey,,1,Swift Cooldown ,4
0.0925,1306267,cyan,ragdoll,rorschach,chronic,kalahari,skyblue,fangtastic,brownies,,0,Fast Cooldown ,1
0.2,1334044,dahlia,koladiviya,spock,wonky,cashewmilk,coffee,pouty,koala,,0,Snappy Cooldown ,6
0.005,411732,limegreen,sphynx,luckystripe,crazy,kittencream,swampgreen,whixtensions,shadowgrey,,0,Swift Cooldown ,3
0.0654,1296781,sapphire,chantilly,tiger,thicccbrowz,icy,swampgreen,whixtensions,brownies,,0,Swift Cooldown ,2
0.0564,1404939,olive,munchkin,rascal,crazy,kalahari,royalpurple,grimace,greymatter,,0,Swift Cooldown ,2
0.005,481566,strawberry,munchkin,totesbasic,googly,granitegrey,swampgreen,happygokitty,mauveover,,1,Plodding Cooldown ,14
0.0101,1295792,forgetmenot,birman,avatar,crazy,granitegrey,apricot,wuvme,tundra,,0,Snappy Cooldown ,7
0.1061,1303295,mintgreen,highlander,totesbasic,drama,kittencream,prairierose,soserious,oldlace,,0,Plodding Cooldown ,15
0.005,276357,mintgreen,munchkin,totesbasic,crazy,granitegrey,royalpurple,beard,shadowgrey,,0,Slow Cooldown ,19
0.003,1305413,chestnut,selkirk,tiger,raisedbrow,bloodred,coffee,happygokitty,greymatter,,1,Sluggish Cooldown ,2
0.005,312920,mintgreen,munchkin,totesbasic,thicccbrowz,kittencream,scarlet,pouty,oldlace,,2,Plodding Cooldown ,12
0.005,212770,topaz,ragamuffin,calicool,crazy,granitegrey,royalpurple,saycheese,orangesoda,,1,Brisk Cooldown ,5
0.1882,1296931,sizzurp,pixiebob,totesbasic,googly,kittencream,violet,beard,cottoncandy,,0,Fast Cooldown ,1
0.005,428334,strawberry,ragdoll,amur,raisedbrow,belleblue,lemonade,pouty,aquamarine,,1,Brisk Cooldown ,8
0.0286,1348107,parakeet,koladiviya,totesbasic,wiley,cashewmilk,lemonade,pouty,brownies,,0,Fast Cooldown ,1
0.0048,1254675,sapphire,toyger,thunderstruck,otaku,buttercup,peppermint,whixtensions,martian,,0,Sluggish Cooldown ,7
0.005,285245,gold,cymric,tigerpunk,crazy,bloodred,swampgreen,saycheese,orangesoda,,0,Slow Cooldown ,21
0.005,164454,mintgreen,himalayan,calicool,raisedbrow,granitegrey,chocolate,saycheese,salmon,,0,Slow Cooldown ,7
0.0726,1333302,dahlia,chantilly,rascal,thicccbrowz,frosting,coffee,soserious,cottoncandy,,0,Fast Cooldown ,1
0.005,1039765,sapphire,manul,totesbasic,googly,belleblue,egyptiankohl,whixtensions,brownies,,0,Snappy Cooldown ,6
0.003,1337593,olive,selkirk,luckystripe,swarley,kittencream,royalpurple,soserious,koala,,2,Swift Cooldown ,4
0.0034,1397210,eclipse,savannah,totesbasic,wiley,sandalwood,scarlet,wuvme,tundra,,1,Swift Cooldown ,3
0.005,594633,sapphire,sphynx,tiger,thicccbrowz,granitegrey,royalpurple,wuvme,cottoncandy,,0,Swift Cooldown ,4
0.0045,1337631,sizzurp,bobtail,arcreactor,thicccbrowz,sandalwood,scarlet,happygokitty,shadowgrey,,0,Snappy Cooldown ,7
0.01,1305000,thundergrey,mekong,amur,caffeine,cashewmilk,rosequartz,happygokitty,cinderella,,0,Swift Cooldown ,2
0.0231,1298271,chestnut,manul,amur,wiley,cashewmilk,rosequartz,tongue,tundra,,0,Plodding Cooldown ,15
0.005,192266,strawberry,himalayan,calicool,thicccbrowz,granitegrey,swampgreen,tongue,mauveover,,0,Sluggish Cooldown ,16
0.005,429569,mintgreen,ragdoll,totesbasic,thicccbrowz,granitegrey,swampgreen,whixtensions,salmon,,1,Brisk Cooldown ,11
0.0047,1397530,mintgreen,ragdoll,amur,wonky,icy,scarlet,wuvme,cottoncandy,,0,Swift Cooldown ,3
0.005,587826,gold,birman,tigerpunk,wonky,kittencream,barkbrown,grim,shadowgrey,,1,Brisk Cooldown ,9
0.0654,1290918,chestnut,birman,amur,chronic,emeraldgreen,lemonade,pouty,greymatter,,0,Swift Cooldown ,2
0.005,93520,sizzurp,sphynx,luckystripe,raisedbrow,kittencream,lemonade,pouty,greymatter,,0,Slow Cooldown ,19
0.0936,1319451,thundergrey,selkirk,ganado,thicccbrowz,icy,swampgreen,happygokitty,greymatter,,0,Fast Cooldown ,1
0.005,1402679,gold,munchkin,amur,wonky,frosting,scarlet,dali,shadowgrey,,0,Snappy Cooldown ,6
0.004,1329172,sapphire,koladiviya,spangled,wonky,hanauma,egyptiankohl,saycheese,bananacream,,0,Snappy Cooldown ,8
0.007,1326414,mintgreen,savannah,rorschach,wonky,sandalwood,egyptiankohl,grim,cinderella,,0,Fast Cooldown ,1
0.0951,1337743,coralsunrise,birman,spangled,simple,purplehaze,garnet,happygokitty,bananacream,,0,Swift Cooldown ,2
0.005,335223,mintgreen,ragdoll,totesbasic,simple,kittencream,swampgreen,soserious,salmon,,1,Snappy Cooldown ,5
0.005,118723,chestnut,sphynx,totesbasic,thicccbrowz,kittencream,chocolate,beard,shadowgrey,,0,Brisk Cooldown ,11
0.007,1326328,dahlia,selkirk,rascal,crazy,frosting,royalpurple,soserious,greymatter,,0,Fast Cooldown ,1
0.005,1345982,thundergrey,norwegianforest,arcreactor,asif,sandalwood,lilac,wuvme,greymatter,,0,Snappy Cooldown ,6
0.045,1294083,chestnut,selkirk,amur,wonky,azaleablush,swampgreen,rollercoaster,brownies,,0,Swift Cooldown ,4
0.005,189964,gold,sphynx,spock,thicccbrowz,kittencream,chocolate,saycheese,aquamarine,,0,Snappy Cooldown ,6
0.005,184287,mintgreen,laperm,totesbasic,simple,granitegrey,lemonade,beard,aquamarine,,1,Brisk Cooldown ,7
0.0921,1300088,coralsunrise,ragdoll,totesbasic,swarley,purplehaze,lemonade,confuzzled,greymatter,,0,Swift Cooldown ,3
0.005,596895,topaz,sphynx,luckystripe,slyboots,sandalwood,chocolate,grimace,shadowgrey,,0,Swift Cooldown ,4
0.005,389354,sizzurp,ragamuffin,totesbasic,googly,granitegrey,lemonade,pouty,greymatter,,0,Brisk Cooldown ,11
0.005,401173,strawberry,himalayan,luckystripe,thicccbrowz,kittencream,lemonade,gerbil,orangesoda,,0,Slow Cooldown ,16
0.005,379664,strawberry,persian,totesbasic,thicccbrowz,granitegrey,coffee,gerbil,shadowgrey,,2,Snappy Cooldown ,6
0.005,385323,mintgreen,cymric,totesbasic,raisedbrow,kittencream,coffee,saycheese,shadowgrey,,1,Plodding Cooldown ,15
0.005,361535,topaz,ragamuffin,totesbasic,googly,granitegrey,coffee,saycheese,oldlace,,0,Slow Cooldown ,14
0.028,1398646,mintgreen,mekong,spangled,simple,azaleablush,scarlet,fangtastic,cinderella,,0,Snappy Cooldown ,7
0.0989,1405104,olive,birman,calicool,chronic,kalahari,royalpurple,confuzzled,cottoncandy,,0,Swift Cooldown ,2
0.005,293842,strawberry,sphynx,totesbasic,crazy,kittencream,lemonade,beard,salmon,,0,Plodding Cooldown ,7
0.005,354095,topaz,himalayan,totesbasic,crazy,kittencream,skyblue,soserious,orangesoda,,1,Slow Cooldown ,20
0.0928,1308833,cyan,pixiebob,ganado,chronic,granitegrey,coffee,whixtensions,salmon,,0,Swift Cooldown ,5
0.0971,1399182,topaz,ragdoll,totesbasic,slyboots,kittencream,poisonberry,grimace,shadowgrey,,0,Fast Cooldown ,1
0.005,389282,mintgreen,ragdoll,amur,googly,emeraldgreen,coffee,happygokitty,orangesoda,,1,Brisk Cooldown ,4
0.005,501060,gold,selkirk,spangled,slyboots,icy,coffee,happygokitty,bananacream,,6,Snappy Cooldown ,4
0.005,329754,strawberry,ragdoll,spock,googly,kittencream,royalpurple,happygokitty,cottoncandy,,0,Snappy Cooldown ,6
0.005,1342195,gold,selkirk,spock,asif,sully,barkbrown,fangtastic,greymatter,,0,Snappy Cooldown ,8
0.0034,1367071,sapphire,selkirk,razzledazzle,stunned,azaleablush,barkbrown,rollercoaster,tundra,,0,Brisk Cooldown ,10
0.0039,1394717,parakeet,chantilly,spangled,raisedbrow,icy,scarlet,gerbil,nachocheez,dragontail,0,Snappy Cooldown ,7
0.0727,1301738,kaleidoscope,ragdoll,spock,swarley,frosting,royalpurple,pouty,firstblush,,0,Plodding Cooldown ,16
0.005,655862,strawberry,munchkin,rascal,googly,granitegrey,egyptiankohl,soserious,salmon,,2,Brisk Cooldown ,11
0.005,414165,bubblegum,sphynx,totesbasic,thicccbrowz,bloodred,royalpurple,happygokitty,orangesoda,,0,Snappy Cooldown ,6
0.005,311933,strawberry,munchkin,totesbasic,simple,kittencream,swampgreen,soserious,aquamarine,,0,Swift Cooldown ,5
0.044,1331744,dahlia,bobtail,razzledazzle,thicccbrowz,purplehaze,egyptiankohl,impish,bananacream,,0,Sluggish Cooldown ,2
0.0041,930020,coralsunrise,selkirk,rascal,wiley,frosting,barkbrown,soserious,oldlace,,0,Swift Cooldown ,2
0.663,1311607,cyan,koladiviya,rascal,wiley,kalahari,coffee,pouty,nachocheez,,0,Sluggish Cooldown ,23
0.0895,1403416,thundergrey,savannah,leopard,wiley,missmuffett,royalpurple,samwise,aquamarine,flapflap,0,Plodding Cooldown ,16
0.3529,1309303,dahlia,siberian,mittens,asif,kalahari,royalpurple,majestic,cottoncandy,,0,Fast Cooldown ,1
0.0871,1293446,limegreen,ragdoll,totesbasic,sass,frosting,lemonade,confuzzled,cinderella,elk,0,Snappy Cooldown ,7
0.005,367015,mintgreen,ragamuffin,totesbasic,thicccbrowz,granitegrey,lemonade,tongue,salmon,,0,Slow Cooldown ,21
0.003,1008863,forgetmenot,bobtail,spangled,buzzed,sandalwood,lemonade,wuvme,nachocheez,daemonhorns,0,Slow Cooldown ,14
0.6931,1338778,dahlia,selkirk,arcreactor,thicccbrowz,sully,swampgreen,happygokitty,bananacream,,0,Slow Cooldown ,16
0.0979,1400897,parakeet,ragdoll,totesbasic,slyboots,frosting,lemonade,soserious,greymatter,,0,Fast Cooldown ,1
0.0726,1333326,olive,koladiviya,rorschach,swarley,cashewmilk,royalpurple,confuzzled,brownies,,0,Fast Cooldown ,1
0.005,567964,sizzurp,sphynx,spock,googly,kittencream,chocolate,saycheese,bananacream,,0,Brisk Cooldown ,11
0.01,1292743,eclipse,koladiviya,mittens,chameleon,purplehaze,swampgreen,fangtastic,bananacream,,0,Brisk Cooldown ,11
0.005,116974,bubblegum,himalayan,luckystripe,thicccbrowz,granitegrey,lemonade,pouty,shadowgrey,,0,Snappy Cooldown ,4
0.0255,1315304,olive,ragdoll,rorschach,asif,belleblue,egyptiankohl,confuzzled,greymatter,,0,Fast Cooldown ,1
0.005,1294932,sapphire,chantilly,calicool,thicccbrowz,kittencream,barkbrown,happygokitty,cottoncandy,elk,0,Snappy Cooldown ,7
0.004,536455,topaz,munchkin,spock,thicccbrowz,granitegrey,swampgreen,neckbeard,aquamarine,,2,Brisk Cooldown ,6
0.004,566958,limegreen,ragamuffin,luckystripe,otaku,morningglory,lemonade,happygokitty,greymatter,,2,Slow Cooldown ,8
0.005,357062,mintgreen,munchkin,totesbasic,raisedbrow,bloodred,chocolate,saycheese,orangesoda,,0,Snappy Cooldown ,6
0.005,318863,gold,sphynx,luckystripe,simple,peach,lemonade,soserious,salmon,,1,Sluggish Cooldown ,22
0.4257,1299725,thundergrey,birman,moonrise,thicccbrowz,granitegrey,egyptiankohl,soserious,mauveover,,0,Snappy Cooldown ,5
0.005,381982,limegreen,cymric,luckystripe,googly,kittencream,chocolate,beard,salmon,,0,Brisk Cooldown ,7
0.0925,1305712,olive,siberian,rorschach,sass,icy,egyptiankohl,happygokitty,meowgarine,,0,Swift Cooldown ,2
0.0946,1388308,coralsunrise,pixiebob,ganado,chronic,azaleablush,poisonberry,topoftheworld,shadowgrey,,0,Swift Cooldown ,3
0.005,410050,gold,ragamuffin,luckystripe,crazy,emeraldgreen,violet,happygokitty,shadowgrey,,0,Brisk Cooldown ,12
0.005,386012,strawberry,laperm,luckystripe,otaku,kittencream,coffee,saycheese,cottoncandy,,0,Slow Cooldown ,16
0.008,1345520,strawberry,selkirk,amur,asif,frosting,springcrocus,confuzzled,greymatter,,0,Swift Cooldown ,4
0.004,1408073,thundergrey,koladiviya,rorschach,asif,cashewmilk,barkbrown,whixtensions,cottoncandy,,0,Snappy Cooldown ,6
0.005,332209,gold,himalayan,totesbasic,thicccbrowz,granitegrey,lemonade,saycheese,greymatter,,0,Slow Cooldown ,18
0.0977,1400932,sapphire,birman,leopard,slyboots,azaleablush,apricot,rollercoaster,mauveover,,0,Fast Cooldown ,1
0.003,1387411,cyan,bobtail,mittens,crazy,granitegrey,butterscotch,satiated,bananacream,flapflap,1,Plodding Cooldown ,13
0.0914,1290517,strawberry,ragdoll,amur,stunned,icy,egyptiankohl,wuvme,cinderella,,0,Fast Cooldown ,1
0.005,327664,strawberry,laperm,totesbasic,simple,kittencream,royalpurple,whixtensions,aquamarine,,0,Brisk Cooldown ,10
0.005,404796,sizzurp,cymric,totesbasic,thicccbrowz,kittencream,royalpurple,whixtensions,mauveover,,3,Snappy Cooldown ,6
0.005,292287,gold,himalayan,totesbasic,crazy,granitegrey,barkbrown,tongue,orangesoda,,0,Plodding Cooldown ,14
0.12,1290938,doridnudibranch,selkirk,tiger,thicccbrowz,granitegrey,mertail,grim,bananacream,,0,Swift Cooldown ,3
0.0695,1313684,thundergrey,koladiviya,rascal,asif,frosting,coffee,fangtastic,tundra,daemonwings,0,Swift Cooldown ,3
0.008,1338142,gold,selkirk,luckystripe,stunned,sully,scarlet,grim,koala,,0,Plodding Cooldown ,14
0.0049,1089053,coralsunrise,fox,amur,crazy,icy,chocolate,fangtastic,mauveover,,0,Brisk Cooldown ,10
0.005,1315442,doridnudibranch,pixiebob,mittens,googly,frosting,barkbrown,tongue,nachocheez,,0,Snappy Cooldown ,6
0.005,138066,sizzurp,munchkin,totesbasic,crazy,granitegrey,swampgreen,happygokitty,aquamarine,,0,Snappy Cooldown ,7
0.005,362283,sizzurp,chartreux,luckystripe,simple,kittencream,lemonade,pouty,cloudwhite,,2,Sluggish Cooldown ,22
0.005,475057,chestnut,ragdoll,luckystripe,thicccbrowz,icy,coffee,soserious,bananacream,,0,Snappy Cooldown ,6
0.003,525352,twilightsparkle,sphynx,totesbasic,googly,morningglory,royalpurple,grim,oldlace,,2,Plodding Cooldown ,17
0.0936,1318302,coralsunrise,ragdoll,amur,thicccbrowz,sandalwood,ooze,pouty,greymatter,,0,Swift Cooldown ,2
0.4591,1398908,dahlia,manul,allyouneed,asif,icy,lemonade,satiated,bananacream,flapflap,0,Plodding Cooldown ,15
0.005,1330247,cyan,ragdoll,totesbasic,wiley,purplehaze,lilac,beard,greymatter,,0,Swift Cooldown ,4
0.005,503201,sizzurp,sphynx,totesbasic,googly,granitegrey,skyblue,saycheese,greymatter,,0,Slow Cooldown ,20
0.0047,1396169,sapphire,mekong,camo,chronic,sandalwood,egyptiankohl,happygokitty,bananacream,,0,Swift Cooldown ,5
0.007,1291422,doridnudibranch,koladiviya,rascal,asif,kalahari,swampgreen,impish,cinderella,,0,Fast Cooldown ,1
0.005,485716,topaz,selkirk,spock,simple,azaleablush,swampgreen,happygokitty,cottoncandy,,0,Brisk Cooldown ,13
0.0042,1395704,pumpkin,mekong,rorschach,chronic,cashewmilk,coffee,soserious,greymatter,,0,Swift Cooldown ,3
0.005,168780,bubblegum,himalayan,totesbasic,thicccbrowz,kittencream,lemonade,pouty,aquamarine,,1,Slow Cooldown ,16
0.005,525145,strawberry,munchkin,totesbasic,crazy,peach,chocolate,wuvme,mauveover,,1,Brisk Cooldown ,13
0.005,225340,topaz,munchkin,totesbasic,googly,emeraldgreen,coffee,gerbil,greymatter,,1,Slow Cooldown ,5
0.005,346567,mintgreen,himalayan,totesbasic,googly,kittencream,chocolate,saycheese,oldlace,,1,Brisk Cooldown ,6
0.005,1392163,cyan,norwegianforest,camo,crazy,azaleablush,coffee,happygokitty,orangesoda,,0,Plodding Cooldown ,16
0.0035,1311175,forgetmenot,pixiebob,luckystripe,simple,kalahari,rosequartz,pouty,cottoncandy,,2,Brisk Cooldown ,13
0.0287,1318806,thundergrey,chantilly,totesbasic,slyboots,belleblue,lemonade,confuzzled,cinderella,,0,Swift Cooldown ,2
0.005,381603,sizzurp,sphynx,totesbasic,fabulous,kittencream,royalpurple,pouty,shadowgrey,,1,Brisk Cooldown ,13
0.005,484762,sizzurp,ragdoll,totesbasic,thicccbrowz,granitegrey,royalpurple,dali,aquamarine,,1,Plodding Cooldown ,15
0.097,1399172,palejade,ragdoll,rascal,chronic,cashewmilk,lilac,confuzzled,greymatter,,0,Fast Cooldown ,1
0.0267,1324045,sizzurp,sphynx,spangled,slyboots,morningglory,padparadscha,soserious,greymatter,,0,Fast Cooldown ,1
0.005,341784,sizzurp,himalayan,totesbasic,raisedbrow,granitegrey,wolfgrey,pouty,mauveover,,1,Plodding Cooldown ,10
0.005,164503,topaz,himalayan,totesbasic,raisedbrow,granitegrey,coffee,soserious,aquamarine,,0,Snappy Cooldown ,7
0.0041,662120,sizzurp,ragdoll,totesbasic,crazy,granitegrey,swampgreen,saycheese,salmon,,4,Swift Cooldown ,3
0.005,331161,sizzurp,cymric,totesbasic,googly,sandalwood,royalpurple,gerbil,mauveover,,1,Plodding Cooldown ,4
0.01,1333025,sizzurp,ragdoll,arcreactor,raisedbrow,azaleablush,turtleback,happygokitty,cloudwhite,,0,Snappy Cooldown ,6
0.0044,1365363,sizzurp,koladiviya,amur,asif,azaleablush,padparadscha,wasntme,nachocheez,,1,Swift Cooldown ,3
0.0918,1296429,coralsunrise,ragdoll,amur,slyboots,granitegrey,lemonade,gerbil,mauveover,,0,Fast Cooldown ,1
0.0143,1396061,olive,mekong,spangled,sass,purplehaze,scarlet,happygokitty,orangesoda,trioculus,0,Snappy Cooldown ,9
0.005,348028,mintgreen,munchkin,totesbasic,thicccbrowz,kittencream,royalpurple,soserious,cottoncandy,,2,Brisk Cooldown ,5
0.1118,1302073,sizzurp,cymric,amur,slyboots,belleblue,poisonberry,pouty,oldlace,,0,Snappy Cooldown ,3
0.003,1345917,mintgreen,bobtail,arcreactor,wiley,kalahari,swampgreen,wuvme,bananacream,,0,Snappy Cooldown ,8
0.005,104788,sizzurp,sphynx,calicool,thicccbrowz,kittencream,swampgreen,happygokitty,salmon,,1,Slow Cooldown ,20
0.005,1340929,thundergrey,ragdoll,tiger,swarley,sandalwood,lilac,happygokitty,nachocheez,,0,Snappy Cooldown ,6
0.0226,1348129,coralsunrise,ragdoll,tiger,wonky,frosting,swampgreen,wuvme,bananacream,,0,Fast Cooldown ,1
0.04,1303680,olive,koladiviya,totesbasic,asif,purplehaze,royalpurple,confuzzled,hotcocoa,,0,Brisk Cooldown ,5
0.005,452281,sizzurp,sphynx,totesbasic,crazy,granitegrey,barkbrown,gerbil,salmon,,1,Brisk Cooldown ,10
0.003,986186,coralsunrise,savannah,totesbasic,swarley,kittencream,scarlet,belch,cinderella,,1,Plodding Cooldown ,14
0.0335,1390593,doridnudibranch,norwegianforest,tiger,googly,fallspice,violet,grim,brownies,,0,Swift Cooldown ,5
0.005,1331876,cyan,siberian,totesbasic,asif,azaleablush,lemonade,tongue,bananacream,,0,Snappy Cooldown ,9
0.0922,1301020,chestnut,sphynx,luckystripe,wonky,icy,swampgreen,wuvme,cottoncandy,,0,Fast Cooldown ,1
0.005,548824,thundergrey,birman,totesbasic,thicccbrowz,azaleablush,coffee,grim,orangesoda,,0,Brisk Cooldown ,13
0.023,1324332,doridnudibranch,selkirk,spock,thicccbrowz,morningglory,royalpurple,soserious,greymatter,,0,Snappy Cooldown ,7
0.005,1334758,chestnut,selkirk,camo,slyboots,kittencream,swampgreen,saycheese,koala,,0,Brisk Cooldown ,13
0.004,1377542,gold,selkirk,henna,googly,belleblue,coffee,whixtensions,salmon,,0,Snappy Cooldown ,7
0.07,1328230,gold,ragdoll,tiger,crazy,belleblue,royalblue,confuzzled,koala,elk,0,Snappy Cooldown ,8
0.005,520669,sizzurp,cymric,luckystripe,raisedbrow,granitegrey,royalpurple,soserious,aquamarine,,2,Snappy Cooldown ,5
0.005,131864,mintgreen,laperm,totesbasic,crazy,granitegrey,chocolate,whixtensions,aquamarine,,0,Plodding Cooldown ,6
0.1881,1296702,olive,sphynx,rascal,thicccbrowz,cashewmilk,swampgreen,moue,tundra,,0,Fast Cooldown ,1
0.0904,1333483,sizzurp,ragdoll,luckystripe,wingtips,granitegrey,coffee,whixtensions,salmon,,0,Sluggish Cooldown ,24
0.005,289050,gold,himalayan,luckystripe,crazy,bloodred,lemonade,saycheese,salmon,,0,Brisk Cooldown ,10
0.025,1324126,cyan,koladiviya,tiger,slyboots,frosting,egyptiankohl,pouty,cinderella,,0,Fast Cooldown ,1
0.0248,1338692,chestnut,ragdoll,arcreactor,wonky,sandalwood,poisonberry,rollercoaster,aquamarine,,0,Snappy Cooldown ,7
0.0068,1393102,doridnudibranch,himalayan,allyouneed,asif,granitegrey,skyblue,satiated,cottoncandy,,0,Brisk Cooldown ,13
0.005,388643,mintgreen,himalayan,totesbasic,simple,kittencream,lemonade,soserious,mauveover,,0,Snappy Cooldown ,7
0.005,86248,limegreen,ragamuffin,totesbasic,crazy,kittencream,swampgreen,soserious,aquamarine,,0,Plodding Cooldown ,10
0.02,1310410,limegreen,cymric,camo,googly,shale,lemonade,grim,tundra,elk,0,Brisk Cooldown ,13
0.005,306053,mintgreen,himalayan,totesbasic,thicccbrowz,peach,coffee,soserious,aquamarine,,1,Snappy Cooldown ,9
0.0042,628135,chestnut,bobtail,spangled,stunned,emeraldgreen,lemonade,grim,shadowgrey,,5,Snappy Cooldown ,3
0.005,350832,chestnut,himalayan,amur,googly,granitegrey,barkbrown,beard,orangesoda,,0,Brisk Cooldown ,6
0.0608,1343346,cyan,ragdoll,tiger,thicccbrowz,azaleablush,lemonade,grim,oldlace,,0,Fast Cooldown ,1
0.005,102504,sizzurp,himalayan,luckystripe,crazy,kittencream,swampgreen,saycheese,shadowgrey,,0,Sluggish Cooldown ,18
0.0172,1324143,sapphire,koladiviya,rascal,thicccbrowz,cashewmilk,coffee,fangtastic,cottoncandy,,0,Fast Cooldown ,1
0.0698,1294779,gold,ragdoll,totesbasic,thicccbrowz,purplehaze,coffee,whixtensions,brownies,,0,Swift Cooldown ,3
0.003,1342064,topaz,pixiebob,amur,slyboots,seafoam,coffee,impish,bananacream,,0,Swift Cooldown ,4
0.01,1293213,chestnut,ragdoll,amur,otaku,kittencream,lemonade,grim,greymatter,,0,Swift Cooldown ,3
0.005,367372,bubblegum,sphynx,luckystripe,simple,kittencream,lemonade,tongue,salmon,,0,Brisk Cooldown ,9
0.008,1400417,dahlia,koladiviya,tiger,chronic,kittencream,coffee,rollercoaster,brownies,,0,Swift Cooldown ,2
0.005,403850,topaz,laperm,totesbasic,raisedbrow,granitegrey,swampgreen,pouty,orangesoda,,0,Slow Cooldown ,16
0.0046,1137600,mintgreen,savannah,leopard,simple,periwinkle,royalpurple,tongue,shadowgrey,,0,Swift Cooldown ,5
0.003,1350665,sapphire,birman,arcreactor,slyboots,kittencream,springcrocus,beard,koala,,1,Snappy Cooldown ,6
0.005,58769,sizzurp,sphynx,totesbasic,crazy,granitegrey,lemonade,pouty,shadowgrey,,0,Plodding Cooldown ,9
0.005,390098,sizzurp,laperm,totesbasic,raisedbrow,granitegrey,barkbrown,gerbil,greymatter,,1,Plodding Cooldown ,15
0.005,377535,chestnut,ragamuffin,spock,crazy,kittencream,royalpurple,dali,greymatter,,0,Plodding Cooldown ,12
0.005,447373,sizzurp,cymric,amur,googly,kittencream,chocolate,soserious,aquamarine,,2,Snappy Cooldown ,7
0.004,1322524,doridnudibranch,ragdoll,amur,crazy,kittencream,padparadscha,grim,greymatter,dragontail,0,Swift Cooldown ,4
0.01,1403337,sapphire,fox,arcreactor,wiley,sully,safetyvest,soserious,dragonfruit,,0,Plodding Cooldown ,14
0.005,332882,bubblegum,ragamuffin,luckystripe,raisedbrow,peach,scarlet,soserious,shadowgrey,,1,Slow Cooldown ,16
0.005,395080,limegreen,cymric,amur,googly,granitegrey,royalpurple,gerbil,cottoncandy,,1,Snappy Cooldown ,6
0.005,143685,topaz,laperm,totesbasic,fabulous,kittencream,swampgreen,tongue,salmon,,2,Plodding Cooldown ,8
0.0966,1398278,thundergrey,selkirk,rorschach,thicccbrowz,sandalwood,egyptiankohl,beard,tundra,,0,Fast Cooldown ,1
0.092,1299065,dahlia,koladiviya,amur,thicccbrowz,kalahari,cyborg,fangtastic,brownies,,0,Swift Cooldown ,2
0.003,1293110,doridnudibranch,siberian,rascal,thicccbrowz,kalahari,lemonade,wuvme,greymatter,,0,Swift Cooldown ,5
0.011,1303845,olive,siberian,mittens,thicccbrowz,sandalwood,peppermint,pouty,martian,,0,Snappy Cooldown ,7
0.007,1318797,dahlia,ragdoll,rorschach,chronic,frosting,egyptiankohl,impish,greymatter,,0,Fast Cooldown ,1
0.04,1331699,twilightsparkle,koladiviya,arcreactor,simple,sully,egyptiankohl,soserious,bananacream,,0,Brisk Cooldown ,10
0.009,1399803,dahlia,bobtail,leopard,wiley,icy,egyptiankohl,happygokitty,salmon,,0,Swift Cooldown ,5
0.0993,1406391,mintgreen,chantilly,calicool,firedup,purplehaze,coffee,wuvme,bananacream,,0,Swift Cooldown ,3
0.01,1397326,mintgreen,cymric,ganado,chronic,belleblue,lemonade,satiated,cinderella,,0,Plodding Cooldown ,12
0.005,287645,topaz,sphynx,totesbasic,raisedbrow,granitegrey,scarlet,soserious,cloudwhite,,0,Sluggish Cooldown ,20
0.005,415732,gold,sphynx,calicool,simple,bloodred,coffee,happygokitty,mauveover,,3,Brisk Cooldown ,4
0.005,1345834,topaz,selkirk,totesbasic,asif,sully,swampgreen,soserious,brownies,,0,Snappy Cooldown ,9
0.003,1345778,mintgreen,selkirk,amur,swarley,belleblue,lilac,happygokitty,koala,,0,Snappy Cooldown ,7
0.005,273347,topaz,cymric,totesbasic,crazy,granitegrey,skyblue,soserious,aquamarine,,2,Snappy Cooldown ,8
0.005,1337102,sapphire,selkirk,arcreactor,slyboots,peach,swampgreen,fangtastic,salmon,,0,Brisk Cooldown ,13
0.007,1344417,coralsunrise,birman,tiger,slyboots,purplehaze,egyptiankohl,soserious,bananacream,,0,Fast Cooldown ,1
0.005,438932,strawberry,ragdoll,totesbasic,crazy,peach,swampgreen,gerbil,greymatter,,1,Slow Cooldown ,21
